normMLT MLAT vSaps azim vMagnErr azimErr dtStr tmStr
-5.0 57.0 669.45 -11.74 2.51 6.22 20120618 0400
-4.0 57.0 669.45 -11.74 2.51 6.22 20120618 0400
-2.0 51.5 287.11 9.23 0.86 9.59 20120618 0400
-2.0 52.0 248.86 9.23 0.86 9.59 20120618 0400
-4.0 52.5 465.32 -6.61 3.03 28.05 20120618 0400
-2.0 52.5 329.51 7.35 0.81 12.99 20120618 0400
-5.0 53.0 331.2 -7.69 2.08 17.63 20120618 0400
-4.0 53.0 479.11 -6.61 3.03 28.05 20120618 0400
-3.0 53.0 347.21 -19.41 9.68 46.44 20120618 0400
-2.0 53.0 302.87 12.86 4.99 48.62 20120618 0400
-2.0 53.5 303.31 12.86 4.99 48.62 20120618 0400
-6.0 54.5 456.59 -8.59 2.28 10.42 20120618 0400
-2.0 54.5 967.9 12.86 4.99 48.62 20120618 0400
-6.0 55.0 444.2 -14.0 5.9 17.67 20120618 0400
-2.0 55.0 1107.27 12.86 4.99 48.62 20120618 0400
-6.0 56.5 528.46 -16.49 6.85 18.73 20120618 0400
-6.0 57.0 673.77 -16.49 6.85 18.73 20120618 0400
-6.0 57.5 771.12 -13.76 4.95 13.5 20120618 0400
-5.0 57.5 616.36 -13.76 4.95 13.5 20120618 0400
-5.0 58.0 677.23 -12.99 3.69 8.19 20120618 0400
-1.0 52.0 262.22 14.46 1.46 9.67 20120618 0402
-1.0 52.5 263.11 10.54 0.9 9.33 20120618 0402
-5.0 53.0 450.9 -7.33 1.49 13.12 20120618 0402
-4.0 53.0 450.9 -7.33 1.49 13.12 20120618 0402
-3.0 53.0 295.5 -4.54 1.25 32.27 20120618 0402
-2.0 53.0 295.5 -4.54 1.25 32.27 20120618 0402
-1.0 53.0 266.95 10.31 0.98 9.49 20120618 0402
-5.0 53.5 466.99 -9.19 0.96 7.19 20120618 0402
-4.0 53.5 466.99 -9.19 0.96 7.19 20120618 0402
-3.0 53.5 466.83 -7.69 1.18 10.09 20120618 0402
-2.0 53.5 311.36 -5.97 1.94 35.02 20120618 0402
-1.0 53.5 277.92 9.35 2.08 29.14 20120618 0402
-5.0 54.0 479.23 -10.67 1.08 6.74 20120618 0402
-4.0 54.0 496.61 -10.55 1.1 6.69 20120618 0402
-3.0 54.0 496.61 -10.55 1.1 6.69 20120618 0402
-5.0 54.5 486.16 -11.52 1.42 6.43 20120618 0402
-4.0 54.5 496.61 -10.55 1.1 6.69 20120618 0402
-3.0 54.5 496.61 -10.55 1.1 6.69 20120618 0402
-6.0 55.0 508.92 -12.94 2.54 9.72 20120618 0402
-5.0 55.0 541.93 -11.52 1.42 5.37 20120618 0402
-4.0 55.0 538.73 -12.1 1.47 6.8 20120618 0402
-3.0 55.0 534.1 -10.86 1.34 7.45 20120618 0402
-2.0 55.0 635.95 -6.66 4.08 29.94 20120618 0402
-6.0 55.5 474.33 -19.16 4.34 11.8 20120618 0402
-5.0 55.5 541.93 -11.52 1.42 5.37 20120618 0402
-4.0 55.5 743.05 -12.67 2.83 8.82 20120618 0402
-3.0 55.5 835.48 -18.7 4.54 13.87 20120618 0402
-2.0 55.5 635.95 -6.66 4.08 29.94 20120618 0402
-5.0 56.0 800.74 -14.35 3.25 7.86 20120618 0402
-4.0 56.0 800.74 -14.35 3.25 7.86 20120618 0402
-3.0 56.0 835.48 -18.7 4.54 13.87 20120618 0402
-5.0 56.5 800.74 -14.35 3.25 7.86 20120618 0402
-4.0 56.5 891.92 -18.95 2.39 5.61 20120618 0402
-3.0 56.5 891.92 -18.95 2.39 5.61 20120618 0402
-5.0 57.0 778.66 -15.56 4.83 10.87 20120618 0402
-4.0 57.0 778.66 -15.56 4.83 10.87 20120618 0402
-2.0 51.0 180.15 14.46 1.46 9.67 20120618 0402
-2.0 51.5 258.78 14.46 1.46 9.67 20120618 0402
-2.0 52.0 297.86 -4.54 1.25 32.27 20120618 0402
-4.0 52.5 471.89 -4.27 3.59 47.09 20120618 0402
-2.0 52.5 315.42 -4.52 1.89 45.38 20120618 0402
-2.0 54.0 605.92 -4.52 1.89 45.38 20120618 0402
-6.0 54.5 480.71 -12.94 2.54 9.72 20120618 0402
-2.0 54.5 1137.39 -6.66 4.08 29.94 20120618 0402
-6.0 56.0 553.29 -19.16 4.34 11.8 20120618 0402
-6.0 56.5 532.32 -19.16 4.34 11.8 20120618 0402
-6.0 57.0 617.15 -15.36 5.36 13.49 20120618 0402
-5.0 57.5 837.98 -17.23 7.26 14.69 20120618 0402
-5.0 58.0 808.2 -17.23 7.26 14.69 20120618 0402
-3.0 52.5 311.28 -7.66 1.56 26.27 20120618 0404
-2.0 52.5 311.28 -7.66 1.56 26.27 20120618 0404
-1.0 52.5 299.47 -4.24 1.67 47.17 20120618 0404
-5.0 53.0 462.2 -12.19 0.95 6.06 20120618 0404
-4.0 53.0 462.2 -12.19 0.95 6.06 20120618 0404
-3.0 53.0 455.11 -8.42 1.46 12.11 20120618 0404
-2.0 53.0 318.55 -8.44 1.45 20.46 20120618 0404
-1.0 53.0 321.44 -3.84 1.35 36.1 20120618 0404
-5.0 53.5 494.39 -12.79 0.68 3.71 20120618 0404
-4.0 53.5 494.39 -12.79 0.68 3.71 20120618 0404
-3.0 53.5 476.76 -9.57 0.95 6.84 20120618 0404
-2.0 53.5 350.39 -10.92 2.22 19.73 20120618 0404
-1.0 53.5 321.44 -3.84 1.35 36.1 20120618 0404
-5.0 54.0 506.45 -12.88 0.65 3.35 20120618 0404
-4.0 54.0 506.45 -12.88 0.65 3.35 20120618 0404
-3.0 54.0 489.83 -10.46 0.81 5.23 20120618 0404
-2.0 54.0 377.15 -9.7 3.02 26.91 20120618 0404
-1.0 54.0 533.21 16.17 4.64 22.8 20120618 0404
-5.0 54.5 529.65 -13.29 0.85 4.01 20120618 0404
-4.0 54.5 529.65 -13.29 0.85 4.01 20120618 0404
-3.0 54.5 507.94 -10.85 0.94 5.6 20120618 0404
-5.0 55.0 739.76 -14.41 3.48 11.49 20120618 0404
-4.0 55.0 739.76 -14.41 3.48 11.49 20120618 0404
-3.0 55.0 525.23 -10.62 1.53 8.69 20120618 0404
-5.0 55.5 884.47 -15.04 2.84 7.65 20120618 0404
-4.0 55.5 884.47 -15.04 2.84 7.65 20120618 0404
-3.0 55.5 954.57 -17.55 4.31 14.76 20120618 0404
-5.0 56.0 979.67 -15.94 2.25 5.16 20120618 0404
-4.0 56.0 979.67 -15.94 2.25 5.16 20120618 0404
-3.0 56.0 954.57 -17.55 4.31 14.76 20120618 0404
-5.0 56.5 953.51 -17.36 1.58 3.47 20120618 0404
-4.0 56.5 953.51 -17.36 1.58 3.47 20120618 0404
-3.0 56.5 976.57 -17.16 3.13 9.92 20120618 0404
-5.0 57.0 953.51 -17.36 1.58 3.47 20120618 0404
-4.0 57.0 953.51 -17.36 1.58 3.47 20120618 0404
-2.0 51.5 251.35 -4.88 1.7 43.05 20120618 0404
-2.0 52.0 333.89 -4.88 1.7 43.05 20120618 0404
-4.0 52.5 441.14 -8.52 1.89 17.0 20120618 0404
-2.0 54.5 1081.68 10.2 5.14 47.63 20120618 0404
-1.0 54.5 605.24 16.17 4.64 22.8 20120618 0404
-6.0 55.0 495.23 -19.33 4.05 10.21 20120618 0404
-2.0 55.0 807.05 10.2 5.14 47.63 20120618 0404
-6.0 55.5 542.99 -19.33 4.05 10.21 20120618 0404
-6.0 56.0 565.54 -18.11 5.25 12.39 20120618 0404
-6.0 56.5 580.69 -18.11 5.25 12.39 20120618 0404
-6.0 57.0 604.78 -18.11 5.25 12.39 20120618 0404
-5.0 57.5 986.73 -17.53 2.52 5.52 20120618 0404
-5.0 58.0 1126.24 -17.53 2.52 5.52 20120618 0404
-2.0 52.0 356.6 -5.84 1.97 44.71 20120618 0406
-1.0 52.0 356.6 -5.84 1.97 44.71 20120618 0406
-3.0 52.5 365.56 -10.14 1.4 18.91 20120618 0406
-2.0 52.5 365.56 -10.14 1.4 18.91 20120618 0406
-1.0 52.5 367.18 -7.95 1.37 20.8 20120618 0406
-5.0 53.0 470.85 -15.93 0.59 3.07 20120618 0406
-4.0 53.0 470.85 -15.93 0.59 3.07 20120618 0406
-3.0 53.0 454.74 -11.17 1.29 8.67 20120618 0406
-2.0 53.0 373.7 -8.54 1.18 16.35 20120618 0406
-1.0 53.0 371.29 -8.1 1.26 17.78 20120618 0406
-5.0 53.5 497.23 -16.14 0.56 2.45 20120618 0406
-4.0 53.5 497.23 -16.14 0.56 2.45 20120618 0406
-3.0 53.5 471.16 -12.04 0.72 4.27 20120618 0406
-2.0 53.5 388.53 -6.84 1.19 19.0 20120618 0406
-1.0 53.5 386.02 -6.3 1.24 21.13 20120618 0406
-5.0 54.0 512.5 -15.82 0.59 2.42 20120618 0406
-4.0 54.0 512.5 -15.82 0.59 2.42 20120618 0406
-3.0 54.0 485.07 -12.55 0.63 3.5 20120618 0406
-2.0 54.0 531.82 -8.6 4.52 28.19 20120618 0406
-1.0 54.0 638.78 12.39 2.73 23.59 20120618 0406
-5.0 54.5 553.72 -17.48 3.45 12.55 20120618 0406
-4.0 54.5 553.72 -17.48 3.45 12.55 20120618 0406
-3.0 54.5 505.78 -13.36 1.14 5.27 20120618 0406
-2.0 54.5 531.82 -8.6 4.52 28.19 20120618 0406
-1.0 54.5 638.78 12.39 2.73 23.59 20120618 0406
-5.0 55.0 757.47 -17.91 4.04 11.01 20120618 0406
-4.0 55.0 757.47 -17.91 4.04 11.01 20120618 0406
-3.0 55.0 521.25 -13.11 1.27 6.1 20120618 0406
-2.0 55.0 668.43 -5.11 4.63 41.6 20120618 0406
-5.0 55.5 911.13 -18.5 3.48 8.31 20120618 0406
-4.0 55.5 911.13 -18.5 3.48 8.31 20120618 0406
-3.0 55.5 1038.65 -16.84 4.13 14.85 20120618 0406
-5.0 56.0 1025.38 -16.57 2.71 5.71 20120618 0406
-4.0 56.0 1025.38 -16.57 2.71 5.71 20120618 0406
-3.0 56.0 1038.65 -16.84 4.13 14.85 20120618 0406
-5.0 56.5 1037.54 -17.71 1.86 3.63 20120618 0406
-4.0 56.5 1037.54 -17.71 1.86 3.63 20120618 0406
-3.0 56.5 1147.56 -18.89 5.88 17.35 20120618 0406
-5.0 57.0 1037.54 -17.71 1.86 3.63 20120618 0406
-4.0 57.0 1037.54 -17.71 1.86 3.63 20120618 0406
-5.0 57.5 1101.51 -17.35 2.08 4.42 20120618 0406
-4.0 57.5 1101.51 -17.35 2.08 4.42 20120618 0406
-2.0 51.5 297.12 -5.84 1.97 44.71 20120618 0406
-5.0 52.5 439.54 -15.55 0.98 5.63 20120618 0406
-6.0 55.0 603.6 -19.26 4.77 11.77 20120618 0406
-1.0 55.0 698.08 14.91 4.52 48.83 20120618 0406
-6.0 55.5 624.8 -19.26 4.77 11.77 20120618 0406
-6.0 56.0 676.15 -19.26 4.77 11.77 20120618 0406
-6.0 56.5 698.93 -19.71 5.11 12.17 20120618 0406
-6.0 57.0 944.67 -19.71 5.11 12.17 20120618 0406
-6.0 57.5 898.76 -19.71 5.11 12.17 20120618 0406
-5.0 58.0 1145.9 -17.35 2.08 4.42 20120618 0406
-2.0 52.0 379.23 -8.06 1.99 34.79 20120618 0408
-1.0 52.0 405.91 -2.6 0.59 27.78 20120618 0408
-3.0 52.5 390.96 -9.3 0.87 12.17 20120618 0408
-2.0 52.5 390.96 -9.3 0.87 12.17 20120618 0408
-1.0 52.5 394.49 -7.8 0.82 13.72 20120618 0408
-5.0 53.0 485.76 -17.34 0.72 3.42 20120618 0408
-4.0 53.0 485.76 -17.34 0.72 3.42 20120618 0408
-3.0 53.0 470.69 -13.96 1.16 6.67 20120618 0408
-2.0 53.0 409.58 -7.97 0.79 11.54 20120618 0408
-1.0 53.0 409.58 -7.97 0.79 11.54 20120618 0408
-5.0 53.5 512.0 -17.57 0.57 2.29 20120618 0408
-4.0 53.5 512.0 -17.57 0.57 2.29 20120618 0408
-3.0 53.5 494.55 -14.62 0.75 3.71 20120618 0408
-2.0 53.5 424.72 -6.23 1.07 18.96 20120618 0408
-1.0 53.5 434.13 -7.99 1.08 14.58 20120618 0408
-5.0 54.0 527.79 -17.38 0.55 2.16 20120618 0408
-4.0 54.0 527.79 -17.38 0.55 2.16 20120618 0408
-3.0 54.0 511.4 -14.98 0.61 2.82 20120618 0408
-2.0 54.0 611.9 -8.88 2.63 15.67 20120618 0408
-5.0 54.5 545.36 -17.45 0.67 2.51 20120618 0408
-4.0 54.5 545.36 -17.45 0.67 2.51 20120618 0408
-3.0 54.5 526.23 -15.07 0.65 2.92 20120618 0408
-2.0 54.5 681.21 -7.16 2.03 13.73 20120618 0408
-5.0 55.0 597.51 -17.75 0.96 3.09 20120618 0408
-4.0 55.0 597.51 -17.75 0.96 3.09 20120618 0408
-3.0 55.0 574.49 -13.39 2.27 11.0 20120618 0408
-2.0 55.0 681.21 -7.16 2.03 13.73 20120618 0408
-5.0 55.5 717.42 -18.96 3.14 7.89 20120618 0408
-4.0 55.5 717.42 -18.96 3.14 7.89 20120618 0408
-3.0 55.5 971.46 -16.92 4.05 14.24 20120618 0408
-5.0 56.0 1012.21 -17.14 2.54 4.69 20120618 0408
-4.0 56.0 1012.21 -17.14 2.54 4.69 20120618 0408
-3.0 56.0 971.46 -16.92 4.05 14.24 20120618 0408
-5.0 56.5 1090.82 -17.13 2.29 4.06 20120618 0408
-4.0 56.5 1090.82 -17.13 2.29 4.06 20120618 0408
-3.0 56.5 1082.04 -18.81 7.01 19.97 20120618 0408
-5.0 57.0 1090.82 -17.13 2.29 4.06 20120618 0408
-4.0 57.0 1090.82 -17.13 2.29 4.06 20120618 0408
-5.0 57.5 1122.52 -18.4 4.32 9.38 20120618 0408
-4.0 57.5 1122.52 -18.4 4.32 9.38 20120618 0408
-2.0 51.5 212.78 -8.06 1.99 34.79 20120618 0408
-5.0 52.5 447.5 -16.73 1.7 9.38 20120618 0408
-4.0 52.5 465.59 -12.55 2.21 14.99 20120618 0408
-1.0 54.5 803.84 -3.97 1.63 43.17 20120618 0408
-6.0 55.0 791.06 -15.99 4.62 15.56 20120618 0408
-6.0 55.5 809.91 -17.97 3.25 8.5 20120618 0408
-6.0 56.0 849.09 -16.96 2.64 6.95 20120618 0408
-6.0 56.5 859.19 -16.57 2.9 7.06 20120618 0408
-6.0 57.0 871.08 -19.6 4.26 10.84 20120618 0408
-6.0 57.5 1251.26 -19.6 4.26 10.84 20120618 0408
-6.0 58.0 923.63 -19.6 4.26 10.84 20120618 0408
-5.0 58.0 1321.79 -19.6 4.26 10.84 20120618 0408
-2.0 52.0 378.71 -11.81 2.57 31.61 20120618 0410
-1.0 52.0 378.71 -11.81 2.57 31.61 20120618 0410
-3.0 52.5 396.99 -8.91 1.76 26.86 20120618 0410
-2.0 52.5 407.41 -5.28 1.02 24.05 20120618 0410
-1.0 52.5 407.41 -5.28 1.02 24.05 20120618 0410
-5.0 53.0 510.04 -17.88 0.73 3.48 20120618 0410
-4.0 53.0 510.04 -17.88 0.73 3.48 20120618 0410
-3.0 53.0 490.77 -13.01 1.11 7.37 20120618 0410
-2.0 53.0 415.03 -5.73 0.92 18.97 20120618 0410
-1.0 53.0 415.03 -5.73 0.92 18.97 20120618 0410
-5.0 53.5 532.26 -18.42 0.56 2.17 20120618 0410
-4.0 53.5 532.26 -18.42 0.56 2.17 20120618 0410
-3.0 53.5 511.88 -14.42 0.76 4.1 20120618 0410
-2.0 53.5 428.96 -5.44 1.03 21.37 20120618 0410
-1.0 53.5 428.96 -5.44 1.03 21.37 20120618 0410
-5.0 54.0 549.03 -18.36 0.58 2.14 20120618 0410
-4.0 54.0 549.03 -18.36 0.58 2.14 20120618 0410
-3.0 54.0 528.5 -15.21 0.7 3.35 20120618 0410
-2.0 54.0 562.59 -12.49 2.59 12.57 20120618 0410
-5.0 54.5 587.82 -18.67 0.64 2.19 20120618 0410
-4.0 54.5 587.82 -18.67 0.64 2.19 20120618 0410
-3.0 54.5 555.7 -14.66 1.71 8.36 20120618 0410
-2.0 54.5 672.55 -7.32 1.99 14.18 20120618 0410
-5.0 55.0 612.32 -19.39 0.86 2.69 20120618 0410
-4.0 55.0 612.32 -19.39 0.86 2.69 20120618 0410
-3.0 55.0 672.55 -7.32 1.99 14.18 20120618 0410
-2.0 55.0 672.55 -7.32 1.99 14.18 20120618 0410
-5.0 55.5 720.98 -19.24 2.38 5.82 20120618 0410
-4.0 55.5 720.98 -19.24 2.38 5.82 20120618 0410
-3.0 55.5 716.51 -13.67 3.81 17.81 20120618 0410
-5.0 56.0 1043.53 -17.36 2.28 5.05 20120618 0410
-4.0 56.0 1043.53 -17.36 2.28 5.05 20120618 0410
-3.0 56.0 867.37 -14.96 4.74 19.87 20120618 0410
-5.0 56.5 1132.1 -17.31 2.22 4.49 20120618 0410
-4.0 56.5 1132.1 -17.31 2.22 4.49 20120618 0410
-5.0 57.0 1132.1 -17.31 2.22 4.49 20120618 0410
-4.0 57.0 1132.1 -17.31 2.22 4.49 20120618 0410
-2.0 51.5 232.18 -11.81 2.57 31.61 20120618 0410
-3.0 52.0 313.21 -7.9 1.91 33.84 20120618 0410
-5.0 52.5 479.52 -16.5 1.45 7.94 20120618 0410
-4.0 52.5 469.57 -11.66 1.32 10.06 20120618 0410
-1.0 54.0 677.39 -6.23 1.66 30.45 20120618 0410
-6.0 55.0 794.72 -17.22 3.74 12.4 20120618 0410
-6.0 55.5 816.73 -18.71 3.36 10.03 20120618 0410
-6.0 56.0 810.08 -18.71 3.36 10.03 20120618 0410
-5.0 57.5 1334.26 -16.39 2.09 4.64 20120618 0410
-5.0 58.0 1417.5 -16.39 2.09 4.64 20120618 0410
-2.0 52.0 369.2 -18.95 4.81 28.92 20120618 0412
-1.0 52.0 369.2 -18.95 4.81 28.92 20120618 0412
-2.0 52.5 393.66 -5.84 1.2 28.63 20120618 0412
-1.0 52.5 393.66 -5.84 1.2 28.63 20120618 0412
-5.0 53.0 521.99 -17.14 0.73 3.6 20120618 0412
-4.0 53.0 521.99 -17.14 0.73 3.6 20120618 0412
-3.0 53.0 509.75 -13.55 0.96 6.26 20120618 0412
-2.0 53.0 429.49 -6.24 1.03 18.99 20120618 0412
-1.0 53.0 429.49 -6.24 1.03 18.99 20120618 0412
-5.0 53.5 545.35 -17.98 0.53 2.14 20120618 0412
-4.0 53.5 545.35 -17.98 0.53 2.14 20120618 0412
-3.0 53.5 536.42 -15.22 0.89 4.7 20120618 0412
-2.0 53.5 429.49 -6.24 1.03 18.99 20120618 0412
-1.0 53.5 429.49 -6.24 1.03 18.99 20120618 0412
-5.0 54.0 558.3 -18.03 0.53 1.96 20120618 0412
-4.0 54.0 558.3 -18.03 0.53 1.96 20120618 0412
-3.0 54.0 553.03 -15.94 0.8 3.77 20120618 0412
-2.0 54.0 579.72 -13.32 7.81 35.19 20120618 0412
-5.0 54.5 601.98 -18.75 0.68 2.17 20120618 0412
-4.0 54.5 601.98 -18.75 0.68 2.17 20120618 0412
-3.0 54.5 576.52 -15.47 1.39 6.72 20120618 0412
-2.0 54.5 579.72 -13.32 7.81 35.19 20120618 0412
-5.0 55.0 641.06 -19.07 1.94 5.83 20120618 0412
-4.0 55.0 641.06 -19.07 1.94 5.83 20120618 0412
-3.0 55.0 781.62 -16.18 3.87 15.37 20120618 0412
-5.0 55.5 795.38 -19.3 2.29 5.25 20120618 0412
-4.0 55.5 795.38 -19.3 2.29 5.25 20120618 0412
-3.0 55.5 899.66 -18.54 4.31 13.8 20120618 0412
-5.0 56.0 1056.81 -15.36 2.9 6.78 20120618 0412
-4.0 56.0 1056.81 -15.36 2.9 6.78 20120618 0412
-3.0 56.0 1051.2 -14.92 4.65 23.12 20120618 0412
-5.0 56.5 1199.69 -13.39 2.87 6.78 20120618 0412
-4.0 56.5 1199.69 -13.39 2.87 6.78 20120618 0412
-3.0 56.5 1048.62 -17.78 6.37 25.12 20120618 0412
-5.0 57.0 1199.69 -13.39 2.87 6.78 20120618 0412
-4.0 57.0 1199.69 -13.39 2.87 6.78 20120618 0412
-2.0 51.0 234.84 -18.95 4.81 28.92 20120618 0412
-2.0 51.5 246.06 -18.95 4.81 28.92 20120618 0412
-1.0 51.5 373.88 -4.34 0.99 32.01 20120618 0412
-3.0 52.5 497.2 -10.35 1.82 14.06 20120618 0412
-1.0 54.0 569.22 -5.28 1.3 28.95 20120618 0412
-6.0 54.5 743.66 -12.54 5.5 24.02 20120618 0412
-1.0 54.5 1458.66 -4.89 1.64 36.8 20120618 0412
-6.0 55.0 932.96 -14.26 3.76 13.26 20120618 0412
-2.0 55.0 744.87 -13.32 7.81 35.19 20120618 0412
-6.0 55.5 953.55 -16.16 3.42 10.16 20120618 0412
-6.0 56.0 988.9 -17.16 2.52 6.83 20120618 0412
-6.0 56.5 1015.51 -15.59 2.82 8.01 20120618 0412
-6.0 57.0 1145.54 -15.3 3.74 11.24 20120618 0412
-6.0 57.5 1337.65 -15.3 3.74 11.24 20120618 0412
-5.0 57.5 1278.12 -15.3 3.74 11.24 20120618 0412
-6.0 58.0 1205.27 -15.3 3.74 11.24 20120618 0412
-5.0 58.0 1403.68 -15.3 3.74 11.24 20120618 0412
-2.0 52.0 376.0 -14.96 2.62 25.05 20120618 0414
-1.0 52.0 376.0 -14.96 2.62 25.05 20120618 0414
-2.0 52.5 383.59 -10.29 1.04 14.5 20120618 0414
-1.0 52.5 383.59 -10.29 1.04 14.5 20120618 0414
-5.0 53.0 510.23 -17.16 0.74 3.68 20120618 0414
-4.0 53.0 510.23 -17.16 0.74 3.68 20120618 0414
-3.0 53.0 505.24 -15.69 0.83 4.71 20120618 0414
-2.0 53.0 397.4 -7.67 1.0 17.33 20120618 0414
-1.0 53.0 397.4 -7.67 1.0 17.33 20120618 0414
-5.0 53.5 532.38 -17.98 0.56 2.34 20120618 0414
-4.0 53.5 532.38 -17.98 0.56 2.34 20120618 0414
-3.0 53.5 514.01 -15.84 0.63 3.34 20120618 0414
-2.0 53.5 413.37 -6.75 1.13 20.17 20120618 0414
-1.0 53.5 413.37 -6.75 1.13 20.17 20120618 0414
-5.0 54.0 532.38 -17.98 0.56 2.34 20120618 0414
-4.0 54.0 532.38 -17.98 0.56 2.34 20120618 0414
-3.0 54.0 532.38 -16.61 0.72 3.53 20120618 0414
-5.0 54.5 587.8 -18.4 0.87 2.99 20120618 0414
-4.0 54.5 587.8 -18.4 0.87 2.99 20120618 0414
-3.0 54.5 593.61 -14.7 2.34 12.66 20120618 0414
-2.0 54.5 799.01 -2.62 1.15 34.01 20120618 0414
-5.0 55.0 720.9 -17.24 2.29 6.03 20120618 0414
-4.0 55.0 720.9 -17.24 2.29 6.03 20120618 0414
-3.0 55.0 768.86 -16.84 3.58 14.01 20120618 0414
-5.0 55.5 720.9 -17.24 2.29 6.03 20120618 0414
-4.0 55.5 720.9 -17.24 2.29 6.03 20120618 0414
-3.0 55.5 768.86 -16.84 3.58 14.01 20120618 0414
-5.0 56.0 876.08 -19.69 1.99 5.22 20120618 0414
-4.0 56.0 824.69 -19.1 2.84 6.48 20120618 0414
-3.0 56.0 925.88 -19.02 5.05 17.98 20120618 0414
-5.0 56.5 942.54 -19.47 1.76 4.68 20120618 0414
-4.0 56.5 881.8 -19.44 3.09 6.94 20120618 0414
-3.0 56.5 1003.39 -18.0 7.55 29.33 20120618 0414
-5.0 57.0 942.54 -19.47 1.76 4.68 20120618 0414
-2.0 51.5 229.51 -14.96 2.62 25.05 20120618 0414
-1.0 51.5 368.62 -6.43 0.94 20.31 20120618 0414
-3.0 52.5 483.63 -13.62 1.76 11.31 20120618 0414
-2.0 54.0 513.94 -2.62 1.15 34.01 20120618 0414
-1.0 54.0 579.24 -5.31 1.78 41.65 20120618 0414
-6.0 55.0 904.29 -11.52 3.4 13.51 20120618 0414
-2.0 55.0 576.41 -2.62 1.15 34.01 20120618 0414
-6.0 55.5 914.22 -14.91 3.36 10.25 20120618 0414
-6.0 56.0 907.1 -19.27 2.53 6.84 20120618 0414
-6.0 56.5 929.15 -19.47 1.76 4.68 20120618 0414
-6.0 57.0 997.3 -19.65 2.09 5.89 20120618 0414
-6.0 57.5 977.79 -19.65 2.09 5.89 20120618 0414
-5.0 57.5 1057.85 -19.65 2.09 5.89 20120618 0414
-6.0 58.0 1041.36 -19.65 2.09 5.89 20120618 0414
-5.0 58.0 1118.06 -19.65 2.09 5.89 20120618 0414
-2.0 52.5 373.31 -14.53 1.21 10.0 20120618 0416
-1.0 52.5 373.31 -14.53 1.21 10.0 20120618 0416
-5.0 53.0 488.83 -18.89 0.8 3.85 20120618 0416
-4.0 53.0 488.83 -18.89 0.8 3.85 20120618 0416
-3.0 53.0 480.58 -16.67 1.06 5.83 20120618 0416
-2.0 53.0 390.0 -12.67 1.27 11.17 20120618 0416
-1.0 53.0 390.0 -12.67 1.27 11.17 20120618 0416
-5.0 53.5 516.09 -18.51 0.64 2.65 20120618 0416
-4.0 53.5 516.09 -18.51 0.64 2.65 20120618 0416
-3.0 53.5 495.09 -16.57 1.0 5.19 20120618 0416
-2.0 53.5 395.4 -10.51 1.97 20.03 20120618 0416
-1.0 53.5 395.4 -10.51 1.97 20.03 20120618 0416
-5.0 54.0 532.14 -17.85 0.65 2.6 20120618 0416
-4.0 54.0 532.14 -17.85 0.65 2.6 20120618 0416
-3.0 54.0 535.5 -17.06 1.07 4.95 20120618 0416
-5.0 54.5 595.34 -17.1 1.26 4.06 20120618 0416
-4.0 54.5 595.34 -17.1 1.26 4.06 20120618 0416
-3.0 54.5 559.46 -16.78 1.39 6.48 20120618 0416
-2.0 54.5 767.05 -2.66 1.47 40.44 20120618 0416
-5.0 55.0 595.34 -17.1 1.26 4.06 20120618 0416
-4.0 55.0 595.34 -17.1 1.26 4.06 20120618 0416
-3.0 55.0 721.44 -17.7 3.13 12.76 20120618 0416
-2.0 55.0 767.05 -2.66 1.47 40.44 20120618 0416
-5.0 55.5 763.51 -19.07 2.9 7.69 20120618 0416
-4.0 55.5 687.05 -18.25 2.63 8.12 20120618 0416
-3.0 55.5 721.44 -17.7 3.13 12.76 20120618 0416
-5.0 56.0 763.51 -19.07 2.9 7.69 20120618 0416
-4.0 56.0 849.74 -19.34 2.97 6.14 20120618 0416
-3.0 56.0 897.16 -18.71 4.33 15.84 20120618 0416
-4.0 56.5 849.74 -19.34 2.97 6.14 20120618 0416
-2.0 51.5 220.04 -14.53 1.21 10.0 20120618 0416
-1.0 51.5 355.26 -11.75 1.13 11.6 20120618 0416
-2.0 52.0 367.32 -14.53 1.21 10.0 20120618 0416
-1.0 52.0 365.2 -11.75 1.13 11.6 20120618 0416
-3.0 52.5 450.5 -14.55 2.15 13.44 20120618 0416
-2.0 54.0 446.37 -10.51 1.97 20.03 20120618 0416
-1.0 54.0 515.17 -8.65 3.23 41.2 20120618 0416
-6.0 55.0 827.16 -12.97 3.48 12.69 20120618 0416
-6.0 55.5 838.76 -16.25 3.49 10.2 20120618 0416
-6.0 56.5 872.97 -19.07 2.9 7.69 20120618 0416
-5.0 56.5 888.42 -19.07 2.9 7.69 20120618 0416
-5.0 57.0 1002.14 -12.29 9.92 28.58 20120618 0416
-2.0 52.0 371.13 -19.63 3.2 16.63 20120618 0418
-1.0 52.0 374.17 -17.28 1.25 7.47 20120618 0418
-2.0 52.5 372.11 -16.09 0.76 5.56 20120618 0418
-1.0 52.5 372.11 -16.09 0.76 5.56 20120618 0418
-5.0 53.0 479.71 -19.72 0.65 3.05 20120618 0418
-4.0 53.0 479.71 -19.72 0.65 3.05 20120618 0418
-3.0 53.0 475.21 -17.5 1.34 7.04 20120618 0418
-2.0 53.0 376.77 -14.6 0.87 6.76 20120618 0418
-1.0 53.0 376.77 -14.6 0.87 6.76 20120618 0418
-5.0 53.5 501.15 -19.72 0.66 2.61 20120618 0418
